session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status,Vision
62192ff4c4ab5530fbb722d1,5e13a93a8640209e59703481,RETURNED,2022-02-25 19:37:51.245000,,229993.172958,29,453,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219343bd15d91ca3002074d,59dd90f6e75b450001a68dac,RETURNED,2022-02-25 20:05:13.608000,,228350.852567,34,997,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219354b847bc51b57e300fe,5eda820057f96267b99b6ef6,RETURNED,2022-02-25 20:00:11.280000,,228653.207751,22,79,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219357e791645aa70f2fe33,5c59479c2cda3d0001cead5d,RETURNED,2022-02-25 20:01:20.835000,,228583.678055,34,311,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621935b469f0d5560b1b69a2,5c5cad3e4ee81200018eafe2,RETURNED,2022-02-25 20:01:56.697000,,228547.838242,70,1684,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621936908071dce2bfdb323c,60a9909e741b7a30eeb070b9,RETURNED,2022-02-25 20:05:42.917000,,228321.643651,20,36,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621937118973d6ebbb400b77,5ed94a20b6a168108a272d9e,RETURNED,2022-02-25 20:07:57.038000,,228187.545273,30,331,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621937da83512642cdf52ea3,6034faf84f3fe87047c6d857,RETURNED,2022-02-25 20:11:07.778000,,227996.830745,35,199,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621938dbff2fb15b5e43a02c,5f0cc31363e0816c1b0db7e1,RETURNED,2022-02-25 20:15:33.067000,,227731.565275,42,141,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219465780a5acd1fb7764b4,5e3d679eaa341501c1a5a90b,RETURNED,2022-02-25 21:12:58.987000,,224285.669405,65,1562,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219468ac141f7675e6db028,5daae19f8a06b60016d1bc32,RETURNED,2022-02-25 21:13:46.769000,,224237.906159,32,340,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62194b22903bbd382fa2133f,608c349d8e7f57e8f84d3a27,RETURNED,2022-02-25 21:33:22.399000,,223062.2986,26,148,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62194d4b4e2a0d90d6b34b56,5ca7b68facdc6c00165e4985,RETURNED,2022-02-25 21:42:35.022000,,222509.700279,43,405,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62194df6f0ef5ddcfe98a050,60aad516e34718d318bfb44d,RETURNED,2022-02-25 21:46:34.029000,2022-02-25 21:58:00.476000,686.447,27,142,0,100,,No code,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62194e89288c533ac5348344,5ecb6acd10d2c36e6124c9bd,RETURNED,2022-02-25 21:48:01.152000,,222183.617542,36,226,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62194fa353331c6ba7eecd57,6090578fb2299eacaec32b7a,RETURNED,2022-02-25 21:52:35.255000,,221909.536798,27,690,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62194fb143003e738c2bb4df,5c7427d637793100010f8bff,RETURNED,2022-02-25 21:52:53.592000,,221891.216411,25,649,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62195028e916f6384a1d41b3,6012ed349807110d8eb941a6,RETURNED,2022-02-25 21:55:14.308000,,221750.517861,36,320,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62195093cb6c5d5acfc6dea9,5d341b57a48ae7000114152a,RETURNED,2022-02-25 21:56:43.983000,,221660.863394,29,662,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621950e36dd7499e5147305f,5fadd713eb62cd1f58f49a6d,RETURNED,2022-02-25 22:03:35.250000,,221249.618991,34,107,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219519452e38819cc9a8d02,60392f725862f13f0fe248fd,RETURNED,2022-02-25 22:00:52.087000,,221412.806496,21,263,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621951dd2091bcc193aae089,5e8783c0890e930b54f7d348,RETURNED,2022-02-25 22:02:17.111000,,221327.808473,21,362,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62195265730ae576fc3cc9e8,60dbd9e4f38631ec3581c746,RETURNED,2022-02-25 22:04:32.993000,,221191.955548,49,148,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621952d909c7a165d1cf720f,607458a3355910967d2a8b74,RETURNED,2022-02-25 22:06:20.002000,,221084.973181,22,150,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621958d119763a2bfce0839f,603cc55c86df9daae41b9efc,RETURNED,2022-02-25 22:31:49.781000,,219555.215736,22,67,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219595c4bac5b6284b7a507,60ea1800e3a449533694bc96,TIMED-OUT,2022-02-25 22:34:08.171000,,219416.849759,27,75,1,100,,,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Female,Yes,Yes
62195c277212fbb47af63dd7,5e3842b92fdfd2000fc286a4,RETURNED,2022-02-25 22:46:18.359000,,218686.685164,32,620,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62195d2db04f6508420a7ef2,5eaadc0a7adeb404eea9c3c0,RETURNED,2022-02-25 22:50:21.573000,,218443.499938,28,713,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219692ef9270db15dd4988a,60656a924c99543d12555b86,RETURNED,2022-02-25 23:47:12.057000,,215033.046406,29,126,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62196ace556b4a6d996ffe44,5cdeaeb3557fbd00018a2c59,RETURNED,2022-02-25 23:48:50.296000,,214934.833621,25,464,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62196b0e7e6e601cf6937fc1,60dceeaa19d94b7d2651c389,RETURNED,2022-02-25 23:50:10.061000,,214855.093713,34,317,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62196b673a6513f21f564177,5edc753bcee6c1953c31dacd,RETURNED,2022-02-25 23:51:03.123000,,214802.056704,23,254,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62196fda02eb83ce75890128,5ed54d02957bee0c0de36cac,RETURNED,2022-02-26 00:11:19.421000,,213585.78662,20,242,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621970ca0c3788e5728e8d8f,60e6759510050273bf3cd503,RETURNED,2022-02-26 00:14:02.068000,,213423.16559,19,211,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621971069779441f95fca160,597fe89a1b41a20001749f57,RETURNED,2022-02-26 00:15:04.326000,,213360.931109,43,2846,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219716091b8897caa4da6af,5abb8dcb7ccedb0001b7f0d7,RETURNED,2022-02-26 00:16:32.959000,,213272.322433,65,1160,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621971f84865f31b2cca3b7d,60e585a447f839d63d11d4db,RETURNED,2022-02-26 00:19:06.801000,,213118.506964,43,64,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219727dd7b105b512a568d3,5c5b71a4d365e400015096f9,TIMED-OUT,2022-02-26 00:21:36.132000,,212969.203747,36,257,0,100,,,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
6219750beae343d5936d2786,58584aa98604ae000165e633,AWAITING REVIEW,2022-02-26 00:32:15.233000,2022-02-26 00:32:49.764000,34.531,51,1020,3,100,,NOCODE,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
621989a85a345cc5431ac42f,5ed6b2dd7478e0122030e7ff,RETURNED,2022-02-26 02:00:23.944000,,207041.440603,28,632,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621989dd9631b4e04a5d0388,5ce0fbdd8c6f070001bd44b8,RETURNED,2022-02-26 02:01:42.081000,,206963.326252,31,580,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621991e0d6cc88802075de83,5f36cce4f707260f387cf43c,RETURNED,2022-02-26 02:35:15.955000,,204949.474097,30,219,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62199209767547463d2a305e,5d5497857aff650001a18c3c,RETURNED,2022-02-26 02:36:11.903000,,204893.551409,52,1506,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219925da37fb83b00fabc16,608650526b3b575d51285e52,RETURNED,2022-02-26 02:37:30.561000,,204814.91925,23,144,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621992aa4fe2ea9bbc4f0a94,60b9585537f22407ad740a00,TIMED-OUT,2022-02-26 02:38:34.861000,,204750.640241,36,115,0,100,,,Ireland,Ireland,Full-Time,English,English,Ireland,Female,No,Yes
6219a95827e0e8cb9d71c447,5e0f649eabec5d678a6f11bb,RETURNED,2022-02-26 04:15:20.939000,,198944.591046,35,112,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219ab45f743599c7312b5fa,60d8c6bc9686529cdc824a49,RETURNED,2022-02-26 04:23:33.622000,,198451.933308,35,596,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219baeaec92f84382334003,57313ba2070de6000f43384e,RETURNED,2022-02-26 05:30:20.708000,,194444.875181,38,372,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219bb0b16cbd91227c4d44e,5f5b0f1be585c32184a4cf35,AWAITING REVIEW,2022-02-26 05:30:56.425000,2022-02-26 05:44:41.702000,825.277,28,1386,8,100,,NOCODE,United States,United States,Full-Time,English,"Polish, English",United States,Female,No,Yes
